2d_pdm,1d_pdm,fcn_data,action,column,step
pdm_2d_20250412_000429.png,pdm_1d_20250412_000429.png,"[20.524150848388672, 17.61508560180664, 14.585448265075684, 3.9496207237243652]",0,0,0
pdm_2d_20250412_000522.png,pdm_1d_20250412_000522.png,"[6.28401517868042, 22.469507217407227, 20.22759246826172, 5.175978183746338]",0,1,1
