2d_pdm,1d_pdm,fcn_data,action,column,step
pdm_2d_20250414_205727.png,pdm_1d_20250414_205727.png,"[8.757299423217773, 17.13607406616211, 17.086326599121094, 39.63713455200195]",0,3,0
pdm_2d_20250414_205815.png,pdm_1d_20250414_205815.png,"[10.944887161254883, 22.426931381225586, 22.260419845581055, 36.16752624511719]",0,3,1
None,None,"[10.944887161254883, 22.426931381225586, 22.260419845581055, 36.16752624511719]",0,3,2
