2d_pdm,1d_pdm,fcn_data,action,column,step
pdm_2d_20250411_222029.png,pdm_1d_20250411_222029.png,"[3.6141138076782227, 4.933399200439453, 15.495912551879883, 10.222871780395508]",0,2,0
None,None,"[3.6141138076782227, 4.933399200439453, 15.495912551879883, 10.222871780395508]",0,2,1
