2d_pdm,1d_pdm,fcn_data,action,column,step
pdm_2d_20250414_162758.png,pdm_1d_20250414_162758.png,"[55.71345901489258, 58.31801986694336, 11.259743690490723, 63.48347091674805]",0,3,0
pdm_2d_20250414_162844.png,pdm_1d_20250414_162844.png,"[54.448551177978516, 58.598609924316406, 10.911377906799316, 24.578285217285156]",0,1,1
None,None,"[54.448551177978516, 58.598609924316406, 10.911377906799316, 24.578285217285156]",0,1,2
