2d_pdm,1d_pdm,fcn_data,action,column,step
pdm_2d_20250411_170405.png,pdm_1d_20250411_170405.png,"[4.678716659545898, 38.87438201904297, 16.203521728515625, 9.78964614868164]",0,1,0
pdm_2d_20250411_170452.png,pdm_1d_20250411_170452.png,"[2.7614834308624268, 28.288158416748047, 9.909866333007812, 10.63647174835205]",0,1,1
None,None,"[2.7614834308624268, 28.288158416748047, 9.909866333007812, 10.63647174835205]",0,1,2
