2d_pdm,1d_pdm,fcn_data,action,column,step
pdm_2d_20250412_001529.png,pdm_1d_20250412_001529.png,"[0.30426570773124695, 26.697946548461914, 16.856727600097656, 4.347187042236328]",2,1,0
pdm_2d_20250412_001627.png,pdm_1d_20250412_001627.png,"[26.77642250061035, 0.25934290885925293, 15.872123718261719, 4.264340877532959]",0,0,1
