2d_pdm,1d_pdm,fcn_data,action,column,step
pdm_2d_20250411_235638.png,pdm_1d_20250411_235638.png,"[17.41500473022461, 69.65901947021484, 14.202062606811523, 9.463774681091309]",1,1,0
None,None,"[17.41500473022461, 69.65901947021484, 14.202062606811523, 9.463774681091309]",0,1,1
