2d_pdm,1d_pdm,fcn_data,action,column,step
pdm_2d_20250411_231600.png,pdm_1d_20250411_231601.png,"[5.064332962036133, 39.089317321777344, 45.65681838989258, 17.192733764648438]",0,2,0
None,None,"[5.064332962036133, 39.089317321777344, 45.65681838989258, 17.192733764648438]",0,2,1
