2d_pdm,1d_pdm,fcn_data,action,column,step
pdm_2d_20250411_183648.png,pdm_1d_20250411_183648.png,"[3.5488955974578857, 4.364295959472656, 21.05727767944336, 9.505066871643066]",0,2,0
pdm_2d_20250411_183737.png,pdm_1d_20250411_183737.png,"[4.658698081970215, 6.076999187469482, 13.631779670715332, 11.094060897827148]",0,2,1
