2d_pdm,1d_pdm,fcn_data,action,column,step
None,None,"[0.0, 0.0, 0.0, 0.0]",0,3,0
None,None,"[0.0, 0.0, 0.0, 0.0]",0,3,1
None,None,"[0.0, 0.0, 0.0, 0.0]",0,2,2
None,None,"[0.0, 0.0, 0.0, 0.0]",0,3,3
None,None,"[0.0, 0.0, 0.0, 0.0]",0,2,4
None,None,"[0.0, 0.0, 0.0, 0.0]",0,1,5
None,None,"[0.0, 0.0, 0.0, 0.0]",0,1,6
None,None,"[0.0, 0.0, 0.0, 0.0]",0,0,7
None,None,"[0.0, 0.0, 0.0, 0.0]",0,1,8
