2d_pdm,1d_pdm,fcn_data,action,column,step
pdm_2d_20250411_181156.png,pdm_1d_20250411_181156.png,"[3.5939948558807373, 4.369744777679443, 22.289051055908203, 13.340601921081543]",0,2,0
pdm_2d_20250411_181244.png,pdm_1d_20250411_181244.png,"[4.661940097808838, 6.081490516662598, 11.398962020874023, 17.236143112182617]",0,3,1
pdm_2d_20250411_181338.png,pdm_1d_20250411_181338.png,"[4.9487175941467285, 6.592323303222656, 8.292448997497559, 12.348699569702148]",0,2,2
